Job ID,Job Title,Company,Job_Description,Job Profile
3486101742,National Account Manager - Canada,Sunday Riley,"Sunday Riley is looking for an experienced National Account Manager to join our growing global team. The National Account Manager will be responsible for managing and nurturing strategic partnerships with Key Accounts in the Canadian territory.




The ideal candidate has forward-thinking mindset which allows to push boundaries and build game changing cross functional relationships; proven experience working as an independent National Account Manager, will be highly numerate; target-driven, retail sales savvy, keen to find creative solutions to challenges and passionate about working in the beauty industry.




Responsibilities




Retail Partner Relationships

Conduct successful negotiations on terms, pricing, distribution, space and location, in-store visibility, and support with Buying and Merchandising teams.
Lead presentations of product newness and account reviews at quarterly market meetings.
Oversee planning and execution of annual trade show opportunities to convey brand story and education on newness.
Build strong working relationships with Retail team, utilizing insight from the field and engaging the team in the execution of the sales, events and merchandising plans.
Spend 10% of your time in the field reviewing execution & competitive opportunities.




Driving Performance

Manage, monitor and optimize sales performance.
Ensure a top line understanding of retail sales, including sell in and sell through.
Manage category and individual store performance to identify retail opportunities and strategic need.
Build and deliver against an annual retail sales target. Use product innovation, new stores, retail trend and field support to build your sales plan.
Develop and deliver plans to maintain and drive top 5 brand ranking across the entire retail platform.
Manage forecasting in partnership with the Retail Planner ensuring accuracy for NPD and core lines.
Manage inventory and assortment with close collaboration with Operations and Demand Planning teams.
Own and drive all net sales forecasting for designated retailers, assessing risks and opportunities in a timely and quantified manner.
Identify opportunities to sell in additional revenue by assessing sell through and PO management.
Monitor inventory shortages or allocations to optimize turn.
Manage each account P&L, balancing investment with top-line opportunity; monitor retailer profit contribution.
Control and minimize the detrimental impact of returns and testers on profitability.
Lead monthly conference calls with retail partners to review all business opportunities and issues.
Provide weekly account business recaps and monthly reporting detailing and analyzing sell-thru by SKU, ranking, productivity, stock & sales and competitive analysis.




Cross-Functional Working

Work closely with Operations, Visual Merchandising, Brand Marketing, PR & Social teams to create and deliver an annual plan for each retailer covering activation of key launches and marketing moments, events, store/retailer animation, considering both customer acquisition and retention.
Review implementation and performance or annual strategy vs expectations on a quarterly or appropriate frequent basis.
Align launch, animation and promotion plans with SRMS team – local and global - to ensure a consistent and phased plan across all retailers within the region, avoiding unnecessary conflicts of activity
Responsible for reviewing product assortment & sales productivity by sku and shelf to maximize productivity.
Work with visual merchandising to ensure all updates are executed in a timely manner and communicated to merchant team for retailer approval




Leadership Development

You will manage an Account Coordinator or Account Manager. You will be responsible for the development of your team members. You will need to complete annual performance reviews.
Model hands-on learning leadership by providing continual learning opportunities, coaching & feedback to strengthen individual & team performance.
Conduct weekly touch-bases with direct reports to convey action plans.
Responsible for analysis of account managers data reports to assure accuracy in sales reporting.




Competencies

Communication- Keep all Directors informed on all the important issues. Ensure all communications are concise, clear and convincing. Personable and approachable; able to build rapport quickly.
Business Acumen - See the bigger business issues for both the retailer and for SRMS. Be able to formulate a strong account strategy and align to retailer priorities. Quantify the business plan and be aware of impact across other accounts and on other teams.
Adaptability- Recognize the pace of change we are undergoing and maintain composure in high pressure situations. Can except input for personal growth.
Pride- Has high personal standards and is passionate and positive. Can communicate both negative and positive feedback regularly and without fear while ensuring that others understand their roles and responsibilities.
Relationships- be a shining star to work with and alongside. You are approachable and present ideas convincingly and with sincerity while developing good relationships with co-workers, direct reports and retail account teams.
Values- Looks out for the company’s best interest and shows responsibility to commitments and first priority assignments.
Arranger- Has a good sense of prioritizing tasks and delegation. Has good follow- up and finds ways to improve methods.




Work Location - Territory, Hub, and Work week

This is a full-time role, operating in normal business hours.
This schedule may require weekend and international work on an adhoc basis.




Position Type/Expected Hours of Work

This is a full-time position, salaried, working a minimum of 40 hours per week.




Supervisory Responsibility

N/A




Preferred Qualification and Experience

Bachelor’s degree and/or comparable minimum 5 years of retail, sales and/or beauty industry experience, preferably in the skincare industry
Previous experience within beauty retail.
Ideally spent time in a startup/scale up FMCG business or high-growth challenger
environment
P&L and JBP ownership experience.
Strong commercial awareness, acumen and negotiation skills
Structured and analytical, comfortable working with data
Memorable, positive, professional and enthusiastic presence
You forecast accurately and have a strong attention to detail, as well as finely
tuned human sensitivity – you are great at reading people and situations.
You are able to utilize data to create compelling commercial arguments.
Entrepreneurship and an eye for new opportunities
Highly developed influencing and negotiating ability Good marketing and
customer marketing literacy.
Effective use of networking and strong inter-personal skills
Passion for skincare.
Excellent & advanced Microsoft Office Word, Outlook; PowerPoint, Excel
Certified negotiation training is a plus – please specify on your CV.
Self-motivated, committed and goal-oriented
Energetic and passionate with an entrepreneurial, flexible spirit




Other Duties

Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice




EEO

Sunday Riley actively creates a culture of inclusivity and respects that diversity in the workplace leads to a positive and stronger team. It is our policy to provide equal opportunity for all employees, contractors, and prospective employees, regardless of race, color, national origin, age, pregnancy, sex, sexual orientation, gender identity or expression, veteran status, disability, genetic information or any other criteria protected by applicable federal, state, or local law.

Show more ",Account Manager
3478348233,Account Manager,CNIB,"📍Based 3 days a week at our office in Kelham Island (Sheffield)

About The Role

We’re looking for a customer centric and commercially astute Account Manager to join our team and help drive our customers forwards, maximising their opportunities with Vouch and making them lifelong advocates!

Working as part of our Account Management Team you will get to know our customers inside and out, ensuring we are always one step ahead of their needs. This is a fast-paced role where on any given day you’ll be troubleshooting customer queries, taking care of customer escalations, supporting customers to improve the Vouch experience, offer training and support to maximise income and support the launch of new product features.

The Day to Day Stuff

No two days are ever the same at Vouch so the need to be agile and a fast decision maker is a must. The pace we move at also means priorities will change and you’ll need to be comfortable with this (we’ll support you!). This is a great opportunity where you're encouraged to take on as much responsibility as you can. Your drive and imagination is your limit, not your job title. We’re constantly evolving and growing and you’ll need to embrace change. On a day to day basis, these are the things that will be keeping you busy.

Working with and managing a pool of mid level accounts, who are changing the way they do business by using Vouch’s products and services.
Working proactively on solving challenging external and internal issues to identify and implement creative solutions for our customers.
Working cross-functionally within the company to develop processes and improve customer experience.
Work closely with customers to understand how we can improve key products.
Immersing yourself in the company and building knowledge of our evolving product, ensuring feedback flows from Account Management to the relevant support and development teams.
Stay on top of competitor and industry changes to ensure we stay ahead in an ever changing industry.
Up-selling additional product features to existing clients.
Supporting internal team training to ensure we upskill together.
Utilising data to ensure that Vouch is maximising the commercial return from their customers by monitoring the continual use of our products and services.


About You

You should apply if:

You’ve got experience managing and leading customer relationships.
You’re super organised and have proven your ability to prioritise effectively and meet deadlines whilst juggling a mixture of customer and project work.
You have commercial experience that allows you to provide a consultative approach to upsell and product adoption.
You have been involved in customer strategy, helping to develop success plans, voice of customer projects or improved advocacy programmes.
You are energetic, creative, curious and confident. You get on with everyone and anyone and adapt your style to communicate most effectively with them.
You work well under pressure, and are able to problem solve when sometimes having to think outside the box.


And it would be super great if:

You have experience working in a Letting Agency OR previous experience from a Project management, Customer Success or Account Management role working in SaaS company
Experience working with one of or all the following softwares: Gainsight, Salesforce, Google Business
You know what it’s like to work in a young company and love the vibe (and sometimes chaos!)


About Us

Vouch was created by husband and wife duo Simon and Jaime Tillyer. Their vision was to create an innovative, tech driven solution to the existing, clunky and time-consuming referencing services in the lettings industry. They wanted a system that actually worked, and didn't cost the earth.

Today that vision is a reality, and our business has grown from strength to strength. Based in the heart of Sheffield city centre, we have grown incredibly quickly (thanks to the hard work of our brilliant team of almost 30 people) and have turned a vision into a profitable, successful company that supports our 1500+ customers across the country.

And in true Vouch fashion, we are not stopping there. We have lots we still want to achieve and we are growing the team to help us do that. Regardless of the role you do or the team you're in, these are the things you'll need to thrive here:

A desire to learn and develop new skills
A positive attitude
Self-motivated
A good problem solver
So, if that sounds like you and you want to be involved in building something special and the opportunity to work in a fun, people first culture, we'd love to hear from you.


WHY YOU'LL LOVE WORKING AT VOUCH:

Let’s be honest, start-ups aren’t for everyone. If you work best in a company where processes are established, rules are set and there is a ‘standard’ way of doing things, we’re probably not the place for you.

But, if you love being creative, have a knack for creating opportunities from what others see as challenges and want to work somewhere where you can be yourself and are trusted to do what you do best, then Vouch is the place for you. You’ll be part of a young, successful team with a relaxed atmosphere that allows you to both deliver and grow and expand your skills.

On top of that, here’s a few of the things that our existing team loves about working for Vouch:

🌴 23 days annual leave, plus bank holidays, plus your birthday off!

🚀 Learning and Development budget via Learnably

✨ Pension scheme

And some other perks are:

💻 Flexible working & hybrid working

🐶 Dog friendly office with our most regular fluffy visitors Oscar and Bruno

🍿 Office snacks

🎉 We work hard but enjoy letting our hair down with plenty of team socials

🤗 Exposure to the Goodlord group and the opportunities to progress that come with that

Vouch wants applicants from all backgrounds and walks of life, we are an equal opportunity employer committed to creating an inclusive environment. If there is anything you need to participate fully in the interview process we'd like to hear about that too, please just include it in your application. Come and join us!

Unfortunately Sponsorship is not available for this role

** Please note, as we are regulated by the Financial Conduct Authority, you are required to pass a thorough referencing check via Experian before joining the team. We will only ask for references at the point of making an offer **
Show more ",Account Manager
3481328615,Key Account Manager for APAC,Tata Consulting Engineers Limited,"The Key Account Manager (KAM) is responsible and accountable for growing the revenue of accounts within the scope of the APAC role/region. The KAM is also responsible for strategically mining and growing the account to deliver continuing success in future. The KAM has defined responsibility for liaising with organization stakeholders and account stakeholders for addressing any delivery challenges in ongoing projects in the assigned accounts. The KAM manages highly complex work activities covering business development, financial and delivery aspects and contributes to formulation of overall strategies for sustainability and growth of the account.




Location: Mumbai / Bangalore




Roles and Responsibilities:

Financial Accountability

• Revenue

• Project Profitability and feasibility

• Account wise Targets (Actual Vs Achieved)

• Resolves issues / challenges involved in the collection of payment from the client and ensures timely collection against the services delivered




Business

• Responsible for relationship management and the growth of assigned accounts and ensuring business continuity

• Responsible to access the viability of the project from internal capability aspect and from the client aspect in terms of ability to pay back and existing liabilities

• Responsible for preparing account plan

• Responsible for preparing physical meets with the client to mine new business opportunities

• Responsible for insulating the account from regional / global shocks

• Responsible for gathering market intelligence about the customer and competitors existing in the market




Review/Update meetings

• Participates in the review meetings with the project delivery leadership and keeps them abreast about account development, outlook of the projects associated with the account, discuss areas of concerns, doubts, areas of support required, key challenges, and extend support as per the need




Customer/ Local Partners

• Collects prompt and accurate feedback from customers regarding the services provided on the on-going project deliverables

• Identifies service gaps and establish programs to address the same resulting in improved client satisfaction

• Ensure prompt resolution of customer complaints and review feedback to continually improve services and internal processes

• Customer feedback / CSAT score and number of customer complaints is a key aspect of incumbent’s KRAs

Brand Advocacy

Builds rapport with customers/key stakeholders/local partners to increase renewals, referrals, and cross-sell and upsell opportunities




Qualification:

B.E./ B.Tech. (Mechanical, Chemical, Electrical, Civil) + (MBA in Marketing / Finance / Relationship Management will be an added advantage)




Experience:

Years of Experience – (10-15) years

Multi sectoral / discipline experience in engineering companies is a must. Must have service industry exposure

Show more ",Account Manager
3483873595,Account Manager,trevor//peter,"We’re looking to bring some new talent into our mix.




Our agency and what we offer is ever-evolving. When you partner with brands like Red Bull, UGG, Spotify, RBCxMusic, and Foot Locker (to name drop a few), finding a new way to play is essential to success. To stand out. To connect. To matter. And new ways to play requires new players. Our core team has to reflect an ambition to engage. That is why we're looking to bring new perspectives into the fold to keep us (and our brands) moving forward.




Great brands play. They get involved. So do we.




We've built a unique mix of expertise here at trevor//peter, that broadens audience participation. In our world, audience buy-in is achieved and found in and outside a traditional mix of disciplines. From media-led campaigns to brand partnerships to brand experiences. The path we create and how we deliver it has purpose. It tells a story. It lives up to the integrity of our brands. And above all else, we collaborate with the various levels of expertise inside our walls and within our community to bring it to life.




We are looking for an Account Manager with a mix of agency, brand, and/or start-up work experience.




the role:




Act as the primary day-to-day lead on client business (project and relationship management)
Develop briefs and manage the production of client work across digital, OOH, social, retail and XM channels
Coordinate and oversee work back schedules, production timelines and client approvals
Work closely with resourcing team to scope out projects, lead vendor relationships and assist with ongoing budget management and reconciliation
Manage client communications and ensure client status agendas and contact reports are accurate, detailed and up-to-date at all times
Develop meaningful and authentic point of view that resonate with key audiences
Actively participate in the development of concepts and ideas through (cross-departmental collaboration)
Possess the ability to anticipate client needs and analyze trends for future opportunities
Inform brand strategy using cultural trends and conversations, specifically on a local level
Translate opportunities into go-to market plans (i.e. narratives, experiences, social content) and work with agency departments as required to deliver
Manage partner relationships (including influencers and artists) and serve as the conduit for collaboration between brands (clients) and community
Understand social platforms and their audiences, to inform how to craft, deliver and garner insights
Evaluate program results and present detailed and insightful program summaries to clients during or after each program/campaign




the essentials:




Our ideal candidate has minimum of 4 years of experience in agency or brand equivalent roles
Experience in lifestyle category a plus. Ability to add value in the form identifying local culture and community trends is an asset.
Must be a self-starter who can own, lead and complete work with limited supervision on a high-volume production client
Demonstrates a positive can-do attitude that knows how to own outcomes
Highly organized and detail-oriented
Can multitask, prioritize work and jump in and out of projects
Comfortable with writing and confident in presenting (ideas, reports, agendas, etc.)
Able to work flexible hours for events, including evenings and weekends when required. Travel may be required.
This is a growth opportunity within the community department at trevor//peter




About Trevor//peter




Independent since 2008, we’re a full-service agency with a reputation for helping brands find a way in - connecting them to people, places and spaces. Want to find out more about our approach? Apply to this job to #getinvolved.




trevor//peter believes in an inclusive, safe and diverse work environment. We welcome applications from everyone regardless of race, colour, religion, gender, sexual orientation, age, disability, or other characteristics protected by applicable laws. Accommodations are available upon request for candidates taking part in all aspects of the selection process and beyond. If you are contacted for an interview and require accommodations, please let us know.




Powered by JazzHR




cg8HPxHrmJ
Show more ",Account Manager
3485368089,Account Manager,RevenueWell,"Who We Are




Founded in 2010, we started RevenueWell because we saw a way to use the latest marketing automation technology to help dentists build better, more connected relationships with their patients and communities. We think it’s a problem worth solving, and thousands of dental practices across the country seem to agree. The company has grown very quickly over the last few years, and we’re now a team of about 200 diverse people that are committed to our mission, super-focused on our product, and fanatical about helping our customers succeed.




In December 2019, we partnered with Marlin Equity Partners to help us aggressively expand our vision in healthcare. Since then, we have more than doubled our footprint (through strong organic growth and acquisition of PBHS) to over 12,000 customers, and we are just getting started! If you are excited about healthcare, working with talented people, aren’t afraid to roll up your sleeves, and want to help build a healthcare technology company that makes a real difference for providers and patients – this opportunity might just be for you.




Why We’re Looking




RevenueWell is seeking an energetic, driven Account Manager to join our incredibly successful Sales team. As an Account Manager in our fast-paced environment, you will be responsible for the growth and upsell to our current clients in a given territory. This Account Manager’s daily approach will be a good mix of prospecting and building on those existing relationships to increase upsell revenue, to increase program adoption, and to provide dental practitioners with other facets of our product offerings to help their office run more efficiently and effectively .




What We Are Looking For




Previous Sales and/or Account Management experience, preferably, but not limited to, SaaS/Software Sales
Experience working a book of business within a Territory Model is highly desirable
Experience with upselling current clients on additional product offerings
Experience performing in-depth online demonstrations
Proficiency in all Microsoft Office applications
Strong exposure with Salesforce CRM
Successful track record of meeting and exceeding revenue targets in a similar field
Demonstrated understanding of Value Selling in a high velocity environment
Proven ability to build a strong pipeline while closing business
Excellent communication and listening skills
Strong analytical and problem-solving skills
Most important, someone driven with the go-getter attitude and an entrepreneurial spirit to become 1% better every day




What’s In It For You




Competitive Compensation: This position offers a base salary and commission. Employees who demonstrate successful goal attainment and commitment will have the opportunity for career growth and advancement in the organization.
Entrepreneurial Culture: You manage your business. We strongly encourage our Employees to leverage their skill sets and creativity to provide the best service and solutions to our current clients.
Work/Life Balance: Super laid-back environment where hustle goes a long way and work is enjoyable. A true Work Hard Play Hard mentality. We believe in working hard, for our clients every day while ensuring satisfaction in your role and ample time to enjoy activities outside of work. Along with having remote flexibility.
YOU Make the Difference: You’ll spend your days building and maintaining relationships with new and existing customers. You will be consulting with health professionals to help them be more profitable, to be more present for their patients, and to make office life easier!
Great Benefits: Several comprehensive benefit offerings to choose from and a no wait 401k plan with company match.




RevenueWell is an Equal Opportunity Employer of minorities, females, protected veterans, and individuals with disabilities. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. 




No search firm solicitations, please. 
Show more ",Account Manager
3495678638,Key Account Manager - Executive Manager,Paytm,"About Us:




Paytm is India’s leading digital payments and financial services company, which is focused on driving consumers and merchants to its platform by offering them a variety of payment use cases. Paytm provides consumers with services like utility payments and money transfers, while empowering them to pay via Paytm Payment Instruments (PPI) like Paytm Wallet, Paytm UPI, Paytm Payments Bank Netbanking, Paytm FASTag and Paytm Postpaid - Buy Now, Pay Later. To merchants, Paytm offers acquiring devices like Soundbox, EDC, QR and Payment Gateway where payment aggregation is done through PPI and other banks’ financial instruments. To further enhance merchants’ business, Paytm offers merchants commerce services through advertising and Paytm Mini app store. Operating on this platform leverage, the company then offers credit services such as merchant loans, personal loans and BNPL, sourced by its financial partners.




About the team: This sales team at Paytm Health is responsible for onboarding of new medical institutions (Labs, Clinics, Hospitals) for the Offline Enterprise team.




About the role: This is a B2B Sales role which requires high level of key account management and acquisition expertise. One should have excellent skills in managing medical institutions along with excellent territory knowledge.




Expectations/ Requirements:




Hunt for new accounts that can be introduced to Paytm Payments
Coordination with various internal teams to ensure a timely and smooth onboarding experience for merchants/app owners
Own and Manage Merchant relationships at post Live stage
Device and execute growth strategies for increasing revenue from acquired accounts
Plan and finalize Merchant funded campaigns on premium/ paid properties of Paytm ecosystem to help merchants get the maximum out of the Paytm ecosystem
Manage Paytm Health Merchants and aggregator relationships for the specified category in that region





Superpowers/ Skills that will help you succeed in this role:




5-9 years of relevant experience in Sales, Business Development, and relationship building
Familiarity with Hospital Management systems and hospital ERPs
Good communication skills
Good understanding of MS Office tools
Highly motivated and target driven with a proven track record in sales
Willingness to travel frequently within assigned territory





Education - Graduation




Why join us




A collaborative output-driven program that brings cohesiveness across businesses through technology
Improve the average revenue per use by increasing the cross-sell opportunities
A solid 360-degree feedback from your peer teams on your support of their goals
Respect, that is earned, not demanded from your peers and manager





Compensation:




If you are the right fit, we believe in creating wealth for you




With enviable 500 million+ registered users, 21 million+ merchants and depth of data in our ecosystem, we are in a unique position to democratize credit for deserving consumers & merchants – and we are committed to it. India’s largest digital lending story is brewing here. It’s your opportunity to be a part of the story!
Show more ",Account Manager
3497321206,National Account Manager,Benefit Cosmetics,"Calling all rule-breakers, innovators & fun-loving self-starters! Are you smart, sassy & scrappy? Do you love to laugh out loud? You’re just what we’re lookin’ for, Gorgeous!

We’re Benefit Cosmetics, the indie beauty brand-turned-prestige powerhouse under leading luxury products group Louis Vuitton Moet Hennessy. Founded in 1976 by twins Jean & Jane Ford in San Francisco, today we’re in 59 countries with more than 3,000 BrowBars & 6,000 trained service experts worldwide. At Benefit, we believe laughter is the best cosmetic, because when we’re laughing & having fun, that’s when we’re our most beautiful. We're known to work smart & laugh hard. Sound like you? You’ve come to the right place!

We have an exciting opportunity for a National Account Manager to join our team to build effective relationships with retail partners in order to drive opportunities, initiatives and delivery of wholesale targets & company objectives in line with annual plans.




Responsibilities

Business:

Deliver your designated retail/ wholesale objectives.
Deliver retailer annual and three yr plans.
Drive services as a key point of difference.
Lead negotiations on your accounts.
Negotiate space and locations within your retailer.
Unlock new commercial opportunities.
Analyse sales forecasting for relevant retailer, nationally and by store, product & services, ensuring stock goes to the right places to drive the objectives.
Prepare/co-ordinate sales strategy documents for company meetings. Including;
Quarterly strategy meetings, ensuring all departments have fed into you their annual plan updates.
Weekly/ monthly buying meeting’s stock and sales analysis.
Lead monthly supply meetings
Ad hock meetings with marketing, Ecom, VM, Op’s, HR, Field or other retailer departments.
Review the sell-in and sell-through with particular emphasis on Christmas, and priority launches. Ensure follow up orders are placed where further stock is required.

Relationship:

Support your retailer on driving the plan, always being collaborative, partnership driven and top of mind.
Respond to field queries in a timely manner and prioritise accordingly.
Identify & execute potential opportunities within the top stores & ecom. Present and gain agreement for implementation and ensure field & ecom teams are well informed.
Lead ad hoc financial analysis to ensure financial targets are met.
Maintain contact strategy with all internal and external departments to timescale and format agreed with NAC/ SNAM.
Support HRD & SNAM/ NAC on staffing.

Sales & Marketing:

Report weekly stock and sales figures, including competitive analysis. This should include;
Wholesale tracker
Monday top line figures
Key Product Sales
Stock and weeks cover analysis sent and followed up with the retailer and operations.
FSDU & Mini weekly sales and stock analysis, followed up with retailer and any non-reporting stores
Services sales
Formulate (in conjunction with Marketing), present and negotiate trade-marketing, Ecom, CRM, sampling programmes for designated accounts, securing coverage and buy in.
Adapt marketing plans and build specific events and promotions, exploring new retail initiatives where presented.
Present at sales meetings an overview of trade marketing plans with emphasis on key Benefit/retailer initiatives to ensure the buy-in of all concerned.
Ensure that the Retail Activity Calendar & NEW’s is kept up to date and communicated to relevant Head Office / Field Sales.
Take the marketing forecast for new launches and ensure the data is analysed so stock is apportioned to the right retailer and right stores.

Qualifications

Skills / Abilities

Commercial
Team player
Driven and ability to drive those around them without having direct management responsibility
Customer and relationship focused
Ability to be both proactive and reactive
Attention to detail
IT skills; advanced excel
Analytical and numerate
Persuading and influencing
Effective negotiation
Creative and innovative
Good communicator
Able to work under pressure

Profile

2 to 4 years relevant sales’ experience (FMCG or industry)
Experience in National Account Management
Proven strong negotiation skills
Proven sales target delivery
Experience of UK retail market place
Experience within either a luxury, premium or cosmetic business
Personal affinity with brand and products
Cross functional experience an asset but not essential
Experience of producing trade marketing plans desirable
Graduate calibre

Competencies

Creativity and Innovation Management
Strategic Agility
Managing Vision and Purpose
Customer Focused
Drive for Results
Dealing with Ambiguity




We offer hybrid working with 60% of hours being completed in the office and 40% flexible working from home. At times some national travel will be required and associated overnight stays.




We use video interview as part of our recruitment process, if your application is shortlisted you will be sent an online video interview to complete.

Show more ",Account Manager
3495682389,Key Account Manager - Deputy Manager,Paytm,"About Us:




Paytm is India’s leading digital payments and financial services company, which is focused on driving consumers and merchants to its platform by offering them a variety of payment use cases. Paytm provides consumers with services like utility payments and money transfers, while empowering them to pay via Paytm Payment Instruments (PPI) like Paytm Wallet, Paytm UPI, Paytm Payments Bank Netbanking, Paytm FASTag and Paytm Postpaid - Buy Now, Pay Later. To merchants, Paytm offers acquiring devices like Soundbox, EDC, QR and Payment Gateway where payment aggregation is done through PPI and other banks’ financial instruments. To further enhance merchants’ business, Paytm offers merchants commerce services through advertising and Paytm Mini app store. Operating on this platform leverage, the company then offers credit services such as merchant loans, personal loans and BNPL, sourced by its financial partners.




About the team: This sales team at Paytm Health is responsible for onboarding of new medical institutions (Labs, Clinics, Hospitals) for the Offline Enterprise team.




About the role: This is a B2B Sales role which requires high level of key account management and acquisition expertise. One should have excellent skills in managing medical institutions along with excellent territory knowledge.




Expectations/ Requirements:




Hunt for new accounts that can be introduced to Paytm Payments
Coordination with various internal teams to ensure a timely and smooth onboarding experience for merchants/app owners
Own and Manage Merchant relationships at post Live stage
Device and execute growth strategies for increasing revenue from acquired accounts
Plan and finalize Merchant funded campaigns on premium/ paid properties of Paytm ecosystem to help merchants get the maximum out of the Paytm ecosystem
Manage Paytm Health Merchants and aggregator relationships for the specified category in that region





Superpowers/ Skills that will help you succeed in this role:




5-9 years of relevant experience in Sales, Business Development, and relationship building
Familiarity with Hospital Management systems and hospital ERPs
Good communication skills
Good understanding of MS Office tools
Highly motivated and target driven with a proven track record in sales
Willingness to travel frequently within assigned territory





Education - Graduation




Why join us




A collaborative output-driven program that brings cohesiveness across businesses through technology
Improve the average revenue per use by increasing the cross-sell opportunities
A solid 360-degree feedback from your peer teams on your support of their goals
Respect, that is earned, not demanded from your peers and manager





Compensation:




If you are the right fit, we believe in creating wealth for you




With enviable 500 million+ registered users, 21 million+ merchants and depth of data in our ecosystem, we are in a unique position to democratize credit for deserving consumers & merchants – and we are committed to it. India’s largest digital lending story is brewing here. It’s your opportunity to be a part of the story!
Show more ",Account Manager
3497225664,National Account Manager,Willow HR,"This is an exciting, brand new role to lead the offline and online sales function for a brand that bridges the food and wellbeing categories.

The company is small now, but they are well established and have big ambitions, and this presents an amazing opportunity for the right candidate to develop and grow with the Company.

Key Responsibilities

Directly manage existing multiple retail and wholesale customers
Work with our distribution partner to gain new retail distribution, primarily in the grocery channel
Develop and deliver customer presentations and meetings
Negotiate profitable terms with new customers
Using consumer insights and data to demonstrate where the brand and products fit into grocery strategy, or what need/gap they fulfil
Oversee and manage the digital business through our digital partners
Promotion planning and forecasting
Keep abreast of market trends and look for ways to develop solutions that meet the needs of emerging trends
Longer term, will support the development and implementation of NPD
Managing P&L and hitting revenue and profit goals
Taking an active role in the leadership of the company


Requirements

Experienced salesperson with strong understanding of UK retail and digital channels
Comfortable in front of major retail buyers showing an understanding of the decision-making process.
Can demonstrate they are fully conversant with the digital channel and experience in working with the key metrics
Innovative thinker, can create strategies and build business plans from scratch.
Familiar with, and able to use consumer insights.
Strong track record for hitting goals and targets.
Comfortable being part of a small, ambitious company and needing to do everything for themselves!
Show more ",Account Manager
3492150433,"Apple Advertising Platforms, Account Manager",Apple,"
Summary

Apple Advertising Platforms is redefining advertising on mobile devices while reaching hundreds of

millions of iPhone and iPad users around the world. With Apple News and Search Ads, advertisers and

publishers get access to the most engaged consumers in the market. We're looking for a key contributor

to join this exciting and fast-paced organization. We are seeking an experienced digital advertising expert

to join our strategic partnership team for Apple News.


Key Qualifications

Must have Advertising Sales experience

Prior experience in strategic partnerships

Strong relationship building and diplomatic communication skills

Excellent written and verbal communication skills

Must be detail oriented and have exceptional organizational skills

Proactive self-starter with a professional, positive demeanor

Must have strong analytical and problem solving skills, and a solutions-oriented focus

Ability to work independently and with a team in a fast paced, rapidly-changing environment

High level of technology experience, with an understanding of the latest advertising technology


Description

The Account Manager will be responsible for supporting the partnership team in maintaining business

relationships, sourcing opportunities for the partnership to thrive, monitoring success, developing and

executing plans for strategic growth for Apple News. Additionally this role involves significant

collaboration with various groups across Apple including: Product Development, Business Operations,

Legal/Finance, Business Development, and Publisher Monetization.


Specifically, the role will be responsible for leading efforts in the following areas:

• Manage the day-to-day interactions with the partner

• Understand the technical and operational requirements of our partners and work closely with the

internal teams to support execution and troubleshooting

• Collect partner and overall market feedback to guide Apple News strategy

• Prepare and give business reviews to the senior management team regarding progress, successful

initiatives and roadblocks

• Analyze data and provide data-driven insights to improve our partnership opportunity


Pay & Benefits

At Apple, base pay is one part of our total compensation package and is determined within a range. This provides the opportunity to progress as you grow and develop within a role. The base pay range for this role is between $107,000 and $161,000, and your base pay will depend on your skills, qualifications, experience, and location.

Apple employees also have the opportunity to become an Apple shareholder through participation in Apple’s discretionary employee stock programs. Apple employees are eligible for discretionary restricted stock unit awards, and can purchase Apple stock at a discount if voluntarily participating in Apple’s Employee Stock Purchase Plan. You’ll also receive benefits including: Comprehensive medical and dental coverage, retirement benefits, a range of discounted products and free services, and for formal education related to advancing your career at Apple, reimbursement for certain educational expenses — including tuition. Additionally, this role might be eligible for discretionary bonuses or commission payments as well as relocation. Learn more about Apple Benefits.

Note: Apple benefit, compensation and employee stock programs are subject to eligibility requirements and other terms of the applicable plan or program.


Role Number: 200465805


Show more ",Account Manager
